,author_id,title,country,reviews,date,total_reviews_written,upvote,reviewer_name,ratings,start_time,end_time,companyName,scraped_site
0,60afdcfff9f4870b701049ee,Shipmonk for the win!,US,Had a good overall experience working with Shipmonk. Dashboard was easy to use and seemed simple.,2021-05-27T17:55:11.000Z,1,0,Parker Davis,5.0,2021-05-28 13:25:10.996782,2021-05-28 13:25:11.275613,ShipMonk,Trustpilot
1,60afc7b5f9f4870b70103103,We transferred to ShipMonk from UPS eFulfillment,US,"We transferred to ShipMonk eFullfillment from UPS eFulfillment. We were concerned that our online store shipments would be interrupted during the conversion. They were not. We integrated our WooCommerce store to ShipMonk with the help of their support and integration teams. Their support was personal, fast, and effective. The whole transition was handled with the involvement of several people at ShipMonk, including the initial salesperson, and the experience was just excellent.",2021-05-27T16:24:21.000Z,1,0,Roger Sparks,5.0,2021-05-28 13:25:11.275613,2021-05-28 13:25:11.477351,ShipMonk,Trustpilot
2,60ad020df9f4870b700de1be,Great account Manager!!,CA,"With everything going on in the world with Covid 19, shipping can be a challenge.
Our account manager with Shipmonk, Michelle McCall has been very proactive when trying to resolve issues with our shipping problems.
She goes the extra step to find a solution and if she does not know, she will reach out to others to find the answer.
She has only had our account for a few months, but I feel secure and confident we have someone to go to when needed.
Thank you Michelle.
Lissa
Halo Beauty",2021-05-25T13:56:29.000Z,1,0,Lissa Swanson,5.0,2021-05-28 13:25:11.477351,2021-05-28 13:25:12.676148,ShipMonk,Trustpilot
3,60a9c968f9f4870b700bb705,Immoral and unethical... STAY AWAY!!,US,"This company is terrible. I was a client with Shipmonk for 2 years and here are just a FEW of the mishaps I had to deal with.

1. Support tickets go answered for days, weeks, MONTHS then mysteriously get marked as Resolved. I have to open another ticket to get my issue addressed, most of the time it’s multiple tickets because they never answer them.

2. Special Projects go ignored. I submitted a request to label, repack and ship to Amazon FBA. It went untouched for 2 MONTHS. When I asked about the status they ignored me and marked it as Resolved.

3. I requested a wholesale order be palletized and shipped. Their website clearly states wholesale orders will be ready to ship within 2 DAYS. It went untouched for 10 DAYS until I followed up with them. Their LTL freight quotes were ridiculous. $492 for 3 pallets to travel 60 miles. I used my own freight forwarder and only paid $350. Do not use their freight forwarder, use your own. Then they charged me $192 to palletize 3 pallets of product! My second wholesale order they charged me $385 to palletize 6 pallets! (Most 3PLs charge $10/pallet.)

4. I created 4 wholesale orders and provided them prepaid UPS labels. They disregarded my instructions and billed me for shipping! I asked to be reimbursed because I provided them with PREPAID LABELS but they flat out said NO. I filed a dispute with my credit card company to get my money back. For unknown reasons my bank sided with Shipmonk and reimbursed them the funds. Then Shipmonk RE-BILLED ME for the exact same amount! Now they have DOUBLE the money they were never supposed to bill me for in the first place. I asked for a refund of the second charges but they refused. I even showed them the letter from my bank saying they sided with Shipmonk but they claimed they never received the reimbursed funds.

They also charged me $13.50 per carton to slap a label on it and put it out for UPS to pick up. (Most 3PLs charge $5 a carton.)

5. Three times they asked what I would like done with customer returns that were returned to their warehouse. I said ship them back to me but I never received any product.

6. They do not provide photos of customer returns so you cannot verify the customer actually returned the correct product. All you get is an email notification and you are at liberty to refund the customer. They could have returned a counterfeit item or a pile of rocks but you would never know.

7. Don't bother submitting a ticket when a customer package gets lost in transit. They do not respond. You can't even file the claim yourself with the shipper because Shipmonk has all of the shipping information and they will not give it to you.

8. They ""lost"" 20 cartons of my product and refused to reimburse me for the product cost or the supposed storage fees I was paying on it.

9. Closing my account was a headache and the process took over 5 weeks. TWICE they said they would credit my account if I signed their Closing Agreement which had a very detailed non-disparagement clause, meaning I could not say or post anything negative about them. Obviously they were aware I was upset with their services and were trying to shut me up. Sounds like a bribe! I flat out said NO I am not signing this. I thought my account was closed and then I got hit with their $250 monthly minimum fee on my account! AGAIN they said they would credit me the $250 if I sign their non-disparagement agreement. I said NO again and threatened to hire an attorney and pursue legal action if they didn't close my account immediately. That seemed to do the trick and I am finally done with these clowns.

Working with Shipmonk has been the worst decision I ever made for my business. They will fight you tooth and nail for every single red cent they can get out of you. They NEVER take responsibility for mistakes, it’s always YOUR FAULT. If you are doing wholesale orders, LTL shipping or Amazon FBA then this place is a nightmare to deal with. I do not recommend Shipmonk to anybody who is serious about their e-commerce business or their sanity.",2021-05-23T03:18:00.000Z,1,0,MB,1.0,2021-05-28 13:25:12.677177,2021-05-28 13:25:15.881885,ShipMonk,Trustpilot
4,60a4210ff9f4870b7007a2f8,I wish I joined SOONER!,US,The people at Shipmonk did a great job of working with me through the move from my previous 3PL. The service has been great and I suggest anyone on the fence about moving to Shipmonk should pull the trigger. I wish I did it sooner.,2021-05-18T20:18:47.000Z,2,0,Mike Farrell,5.0,2021-05-28 13:25:15.881885,2021-05-28 13:25:20.135971,ShipMonk,Trustpilot
5,609eb749f9f4870b7003bf4c,I do not recommend.,CA,I sorted through many 3PL companies before signing with Shipmonk. I was extremely excited to begin and streamline my business after talking to the sales agents and researching. I was immediately disappointed. I have now been with them for approximately 6 months and it has been nothing but headache after headache while pouring more money into shipping and website development to accommodate things. I will give credit to their support team for always trying to sort through issues and correct them. Though i have gone though periods where it has been weeks before getting a response. I have not tried other companies yet but if I could I would turn back time and gone another way. I do not recommend them.,2021-05-14T17:45:45.000Z,1,0,Jason Day,2.0,2021-05-28 13:25:20.135971,2021-05-28 13:25:22.425001,ShipMonk,Trustpilot
6,6094050df9f4870a78706f45,Top quality,GB,"Fantastic company for fulfilment, from start to finish they have been a pleasure to work with. Orders go out on time, would highly recommend.",2021-05-06T15:02:37.000Z,1,0,Portable Desk Company,5.0,2021-05-28 13:25:22.425001,2021-05-28 13:25:24.754123,ShipMonk,Trustpilot
7,60892699f9f487051031f431,"Awesome, understanding and helpful people!",AU,"I joined ShopMonk after a terrible experience with Amazon and they have been exceptionally helpful and understanding.

I am still in a very difficult situation but the Support Team has been amazing with a focus on the future rather than on the short term difficulties.

They have gained my trust and respect through their actions and I look forward to a bright future with them!",2021-04-28T09:10:49.000Z,2,0,Morris Agostini,5.0,2021-05-28 13:25:24.754123,2021-05-28 13:25:28.069429,ShipMonk,Trustpilot
8,6088b5fbf9f487051031bc8a,THESE THIEVES DON'T EVEN DESERVE 1 STAR,US,"THIS COMPANY IS A BUNCH OF CROOKS OMG WHERE DO I EVEN BEGIN? THANK YOU FOR NEARLY PUTTING MY BUSINESS OUT OF BUSINESS. LOSING INVENTORY, LETTING INVENTORY SIT FOR AGES, OVERCHARGING, DODGY PRICING THAT THEY CHANGE ALL OF THE TIME WHERE EVEN WHEN INVENTORY WOULD GO DOWN MY PRICE WOULD GO UP CUZ ""IT HAD TO BE MOVED"" UMMM NOT MY PROBLEM. DO NOT EVEN WASTE YOUR TIME! GO TO JMF IF YOU ARE IN SOUTH FLORIDA.",2021-04-28T01:10:19.000Z,1,0,Brianna Jane,1.0,2021-05-28 13:25:28.069429,2021-05-28 13:25:28.382115,ShipMonk,Trustpilot
9,60777fddf85d7508705d44ce,They are the worst,US,"They are the worst. I can't think of a thing they did right. It was a full time job managing them. They lost product, mishipped product, and were never able to sort out all the issues before we left. They overcharged us $20/day for a pallet when we had a signed contract for $20/month per pallet. I think that's called stealing? If you want to go out of business use SHIPMONK. They do that for free.",2021-04-14T23:50:53.000Z,1,1,Anne Paschen,1.0,2021-05-28 13:25:28.382115,2021-05-28 13:25:28.717847,ShipMonk,Trustpilot
10,606bf6faf85d7508704a137e,Dear ALL please do not use this Company…,KZ,"Dear ALL please do not use this Company service, it's absolutely terrible service I have ever received.
They LOST my inventory, refund me only 40% of the COST, only 40%!!!
Charging me minimum monthly fee randomly since I have applied for account closing!!
Terrible service, no one could help me or bring some answers.
I do have all the proof and evedience.",2021-04-06T05:51:54.000Z,1,0,Customer,1.0,2021-05-28 13:25:28.717847,2021-05-28 13:25:29.093179,ShipMonk,Trustpilot
11,60527c06f85d7503942d998f,DO NOT USE SHIPMONK - RUN AWAY NOW,US,"if you are looking for a new 3PL, let me just start by saying.... DO NOT USE SHIPMONK. There are so many better options out there and the biggest regret ever is that I used ShipMonk for the past 18 months.

This is my break up letter with ShipMonk and I couldn't be more excited to leave them.

Not only is the customer service TERRIBLE, but so was my fulfillment experience. They offer a nice online system to check on orders, but lets talk about the important stuff.

SHIPPING PRICES: One of the main reasons you use a good 3PL is to have the ability to take advantage of their cheaper / negotiated rates. Not the case here... rather than get cheaper rates, they are charging you more for every single carrier. I was getting cheaper rates using ShipStation back when I shipped myself. They are charging you as much as possible to just provide more profits for them, truly not caring for these small businesses they are providing services for.

2 DAY SHIPPING? RUN AS FAR AS YOU CAN FROM SHIPMONK!!!! In todays world, expedited shipping is becoming the new standard, and if you are looking to offer that to your -customers, MOVE ON TO THE NEXT COMPANY FAST. ShipMonk's 2-Day shipping cost was so incredibly high.. there were MANY cases where I would pay for their ""custom label fee"" which is $5, provide my own label via ShipStation, and it would STILL be cheaper than the cost they were giving me. How does that even happen? They offer 'DHL EXPEDITED MAX (2-3 BUSINESS DAY) and I did a report on all shipments that used this service and almost NONE made it there within 5 business days, causing me to refund SO many customers that paid extra for expedited shipping. I prefer USPS priority as I think the prices are fair, but they don't offer this for the 48 domestic states, only for Hawaii and Alaska which is the biggest joke EVER.

LOST SHIPMENTS: This past year I've lost over 100 shipments with DHL and other random carriers they brought on and they didn't care about replacing these orders or reimbursing those costs.

INVENTORY: I have hundreds of products so this was difficult, but I caught many mistakes on our weights and dimensions of products that were WAY WAY WAY OFF, which means you get charged more for shipping when you shouldn't be. You literally have to baby sit and monitor there every move to make sure things are done correctly, but no small business has the time for this.

STORAGE COSTS: There storage costs are pretty standard.. but want to know the worst part? They won't tell you what they are charging for each specific product. I wanted a way to see which product was being charged what, especially after selling through 90% of the inventory where maybe the product was in a bigger bin previously, and now I know it should have been moved to something smaller. I asked if I could get a report of all my storage costs, but they were unable to do so. Just said 'we don't offer that'. How are you generating these costs if you can't tell me what the cost is for each product?

PICK FEES: Pick fees are MUCH higher than the competition. You will find cheaper with any other 3pl, trust me.

When it came to closing my account, I was prepared to file a lawsuit it got so bad and I honestly wish I did. To 'close out my account and move my inventory' it took a whopping 35 days. You read that right.. 35 DAYS! That's 35 days of not being able to take sales. Thankfully - I had our best sellers already on Amazon so I could manually fulfil orders, but this is just a joke. Not only did it take this long to get my inventory picked up, they messed up NUMEROUS cartons mislabeling the contents and didn't label my pallets correctly.

I ended up leaving them to go with Shopify Fulfillment Network, but if you don't qualify for them, I highly recommend ShipBob. I received quotes from over 5 3PL's and if I wasn't going with Shopify, ShipBob was my next choice.

Now that you've read this long review, stop any communication with them as soon as you can! :)

Sincerely your customer you never cared about anyways,

Mike",2021-03-17T22:00:38.000Z,1,2,Michael Dausend,1.0,2021-05-28 13:25:29.093179,2021-05-28 13:25:32.427785,ShipMonk,Trustpilot
12,60492a27f85d75039426caed,Positive experience,UA,"Positive experience

When looking for a 3PL, I evaluated probably close to 10 options. Shipmonk seemed like the best one and after working with them for close to a year, I'm confident that I've made the right decision.

Great rates, fast shipping, helpful staff!",2021-03-10T20:20:55.000Z,1,1,Andrew V,5.0,2021-05-28 13:25:32.427785,2021-05-28 13:25:35.768415,ShipMonk,Trustpilot
13,603ed1bff85d750648fe5549,Overall a good company,BR,"Overall a good company. I've used other 3PL solutions in the past, and so far, ShiMonk has been the best. They are not perfect in my opinion, they have strengths and weaknesses. To me, their strengths are in the efficiency/speed to ship the orders, in the Customer service and software side of things. You always receive a reply from a happiness engineer really fast, and they are very polite and kind people, which makes the experience great. I also had to talk with my account manager to negotiate some prices, and he was super kind and open to discuss the prices, to keep us as a customer. The software/dashboard is good, with a lot of insights, nice UX, and it's easy to use and understand what's happening, even if you have lots of orders and SKUs.
Now, to the weak points. Fulfillment errors are not so uncommon as you'd like, at least in my experience. I thought they were happening because it was Q4, near the Holidays, but they kept happening when entering January and also February. The good part is that they refund you for those mistakes after you fill a claim, but this could happen much less in my opinion, because it definitely hurts your brand image if it happens too much (nobody likes receiving wrong orders). Another thing I don't like is the way they charge you for some things like Storage. It's confusing, and not transparent in my opinion. For example, my product is small, and is stocked in few units (most of the times less than 1000 units). It could theoretically fit their smallest bin for each SKU, however, I also pay for storage space for other bigger storage places. I remember asking about this some time ago, but I did not get a satisfactory explanation and I still don't understand why I have to pay for the bigger storage spaces if my product could easily fit in their smaller/cheapest storage unit. Other than that, everything is good. I would love it if they could solve those points, would easily earn a 5 star instead of 4. If you are on the fence, I think you should at least give them a try, overall it has been a good service to us.",2021-03-03T00:01:03.000Z,2,0,Raphael,4.0,2021-05-28 13:25:35.768415,2021-05-28 13:25:37.491458,ShipMonk,Trustpilot
14,60369b99f85d7509d8e36424,Look elsewhere for a 3PL,US,"We chose Shipmonk and have had many failed promises. Countless picking mistakes, numerous additional fees. Delays for special projects, miscounts and more. They promised seamless International EEI docs but have never delivered.",2021-02-24T18:31:53.000Z,2,0,Andrew,1.0,2021-05-28 13:25:37.491458,2021-05-28 13:25:41.675454,ShipMonk,Trustpilot
15,60238b17679d97052cd2d6d0,Great service,PK,Thank you for the great service.,2021-02-10T07:28:23.000Z,1,1,home store,5.0,2021-05-28 13:25:41.675454,2021-05-28 13:25:44.931670,ShipMonk,Trustpilot
16,6012319b679d9705c85be503,What a fantastic company,US,"What a fantastic company. Not only are they effective and efficient, but their customer service is superb. Really helped us out on a personal level with our business on top of doing an excellent job at fulfillment.",2021-01-28T03:38:03.000Z,1,1,Benjamin Funk,5.0,2021-05-28 13:25:44.931670,2021-05-28 13:25:48.205730,ShipMonk,Trustpilot
17,600609ff755dc10a4064bf27,I'm not sure why there are so many bad…,DK,"I'm not sure why there are so many bad reviews for this company, but my experience has been great so far.

The system / technology work well, they automatically fulfill the orders, and the people are friendly and helpful.",2021-01-18T22:21:51.000Z,8,0,Nicholas Orsini,5.0,2021-05-28 13:25:48.205730,2021-05-28 13:25:50.413715,ShipMonk,Trustpilot
